Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Police Precinct
58714949,09/04/2023 01:49:04 PM,10/19/2023 01:19:02 PM,DPR,Department of Parks and Recreation,Damaged Tree,Branch or Limb Has Fallen Down,Street,10023,103 WEST   73 STREET,WEST   73 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,COLUMBUS AVENUE,AMSTERDAM AVENUE,ADDRESS,NEW YORK,WEST   73 STREET,,Closed,,NYC Parks performed the work necessary to correct the condition.,10/19/2023 01:19:09 PM,07 MANHATTAN,1011450031,MANHATTAN,990134,222833,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.778299426966676,-73.97875468397622,"(40.778299426966676, -73.97875468397622)",12420,20,4,19,12,12
58716698,09/04/2023 02:50:02 PM,09/04/2023 04:47:47 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10463,3340 BAILEY AVENUE,BAILEY AVENUE,WEST  233 STREET,BAILEY PLACE,WEST  233 STREET,BAILEY PLACE,ADDRESS,BRONX,BAILEY AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/04/2023 04:47:51 PM,08 BRONX,2032610102,BRONX,1011663,259875,MOBILE,Unspecified,BRONX,,,,,,,,40.879928490886265,-73.90086876259396,"(40.879928490886265, -73.90086876259396)",11272,48,5,29,33,33
58713366,09/04/2023 11:29:46 PM,09/05/2023 12:12:00 AM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10019,226 WEST   50 STREET,WEST   50 STREET,BROADWAY,8 AVENUE,BROADWAY,8 AVENUE,ADDRESS,NEW YORK,WEST   50 STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,09/05/2023 12:12:04 AM,05 MANHATTAN,1010210052,MANHATTAN,988502,216773,PHONE,Unspecified,MANHATTAN,,,,,,,,40.761667240787666,-73.98465116833252,"(40.761667240787666, -73.98465116833252)",12081,11,4,10,10,10
58714068,09/04/2023 09:11:52 AM,09/05/2023 10:21:22 AM,DOT,Department of Transportation,Street Sign - Missing,Other/Unknown,Street,11365,71-01 PARSONS BOULEVARD,PARSONS BOULEVARD,71 AVENUE,72 AVENUE,71 AVENUE,72 AVENUE,ADDRESS,FRESH MEADOWS,PARSONS BOULEVARD,,Closed,,This request required re-assignment to a new DOT unit.,09/05/2023 10:21:30 AM,08 QUEENS,4067970040,QUEENS,1036658,205328,ONLINE,Unspecified,QUEENS,,,,,,,,40.73009934988612,-73.81090754397326,"(40.73009934988612, -73.81090754397326)",14507,25,3,24,65,65
58715624,09/04/2023 11:45:41 AM,09/04/2023 12:30:25 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10456,1189 TINTON AVENUE,TINTON AVENUE,HOME STREET,EAST  168 STREET,HOME STREET,EAST  168 STREET,ADDRESS,BRONX,TINTON AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/04/2023 12:30:29 PM,03 BRONX,2026620019,BRONX,1011707,241069,ONLINE,Unspecified,BRONX,,,,,,,,40.82831152032089,-73.90078667404259,"(40.82831152032089, -73.90078667404259)",10934,34,5,43,25,25
58712781,09/04/2023 12:57:31 PM,09/04/2023 01:24:14 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11101,11-25 46 ROAD,46 ROAD,11 STREET,21 STREET,11 STREET,21 STREET,ADDRESS,LONG ISLAND CITY,46 ROAD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,09/04/2023 01:24:19 PM,02 QUEENS,4000550013,QUEENS,998168,210916,MOBILE,Unspecified,QUEENS,,,,,,,,40.74558133205491,-73.94977105605933,"(40.74558133205491, -73.94977105605933)",16858,53,3,33,66,66
58716844,09/04/2023 12:11:10 PM,09/13/2023 08:12:05 PM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,10456,614 EAST  168 STREET,EAST  168 STREET,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,09/13/2023 12:00:00 AM,03 BRONX,2026140027,BRONX,1011039,241744,PHONE,Unspecified,BRONX,,,,,,,,40.83016625238157,-73.90319773281814,"(40.83016625238157, -73.90319773281814)",10934,34,5,42,25,25
58716912,09/04/2023 03:39:36 PM,10/07/2023 07:01:29 PM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,PESTS,RESIDENTIAL BUILDING,10457,363 EAST  180 STREET,EAST  180 STREET,,,,,ADDRESS,BRONX,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd,10/07/2023 12:00:00 AM,05 BRONX,2031430132,BRONX,1012199,249754,PHONE,Unspecified,BRONX,,,,,,,,40.85214775660991,-73.89897268531479,"(40.85214775660991, -73.89897268531479)",10935,6,5,22,29,29
58714786,09/04/2023 02:59:27 PM,09/04/2023 03:02:34 PM,NYPD,New York City Police Department,Non-Emergency Police Matter,Other (complaint details),Street/Sidewalk,11375,67-21 AUSTIN STREET,AUSTIN STREET,67 AVENUE,67 ROAD,67 AVENUE,67 ROAD,ADDRESS,FOREST HILLS,AUSTIN STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/04/2023 03:02:39 PM,06 QUEENS,4031680003,QUEENS,1024490,203024,ONLINE,Unspecified,QUEENS,,,,,,,,40.72383916531784,-73.85482439238352,"(40.72383916531784, -73.85482439238352)",14786,40,3,28,70,70
58714038,09/04/2023 11:23:30 AM,10/13/2023 02:21:47 PM,DPR,Department of Parks and Recreation,Maintenance or Facility,Structure - Outdoors,Park,11215,124 11 STREET,11 STREET,2 AVENUE,3 AVENUE,2 AVENUE,3 AVENUE,ADDRESS,BROOKLYN,11 STREET,,Closed,,NYC Parks has completed the requested work order and corrected the problem.,10/13/2023 02:21:54 PM,06 BROOKLYN,3010200011,BROOKLYN,986099,183697,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6708823817729,-73.99333458138987,"(40.6708823817729, -73.99333458138987)",17617,14,2,27,50,50
58716923,09/04/2023 10:21:51 AM,09/07/2023 10:56:14 AM,HPD,Department of Housing Preservation and Development,WATER LEAK,HEAVY FLOW,RESIDENTIAL BUILDING,10027,2070 7 AVENUE,7 AVENUE,,,,,ADDRESS,NEW YORK,,,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,09/07/2023 12:00:00 AM,10 MANHATTAN,1019290029,MANHATTAN,998347,233643,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.807960669032425,-73.94907737920948,"(40.807960669032425, -73.94907737920948)",12424,18,4,36,18,18
58720573,09/05/2023 09:51:43 AM,10/30/2023 07:51:46 AM,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,WINDOW FRAME,RESIDENTIAL BUILDING,11213,1512 PARK PLACE,PARK PLACE,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",10/30/2023 12:00:00 AM,08 BROOKLYN,3013740021,BROOKLYN,1004482,184168,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67215224568426,-73.92706472019607,"(40.67215224568426, -73.92706472019607)",17615,16,2,49,49,49
58714435,09/04/2023 10:05:07 AM,09/04/2023 11:28:40 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11436,115-41 146 STREET,146 STREET,115 AVENUE,116 AVENUE,115 AVENUE,116 AVENUE,ADDRESS,JAMAICA,146 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/04/2023 11:28:43 AM,12 QUEENS,4119910035,QUEENS,1040887,187985,MOBILE,Unspecified,QUEENS,,,,,,,,40.682470969130875,-73.79579488428327,"(40.682470969130875, -73.79579488428327)",24671,41,3,46,71,71
58715714,09/04/2023 11:00:02 PM,09/04/2023 11:15:34 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11233,1580 PROSPECT PLACE,PROSPECT PLACE,BUFFALO AVENUE,RALPH AVENUE,BUFFALO AVENUE,RALPH AVENUE,ADDRESS,BROOKLYN,PROSPECT PLACE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/04/2023 11:15:36 PM,08 BROOKLYN,3013690017,BROOKLYN,1005332,184434,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6728803723839,-73.92399968511906,"(40.6728803723839, -73.92399968511906)",13516,16,2,17,49,49
58715695,09/04/2023 05:32:05 PM,09/04/2023 06:07:17 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11385,73 STREET,73 STREET,CENTRAL AVENUE,COOPER AVENUE,CENTRAL AVENUE,COOPER AVENUE,BLOCKFACE,,,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/04/2023 06:07:22 PM,Unspecified QUEENS,,QUEENS,,,ONLINE,Unspecified,QUEENS,,,,,,,,,,,,,,,,
58721095,09/05/2023 09:37:07 AM,09/13/2023 11:48:47 AM,DOT,Department of Transportation,Street Condition,Cave-in,Street,10003,222 EAST   11 STREET,EAST   11 STREET,3 AVENUE,2 AVENUE,3 AVENUE,2 AVENUE,ADDRESS,NEW YORK,EAST   11 STREET,,Closed,,This request required re-assignment to a new DOT unit.,09/13/2023 11:48:58 AM,03 MANHATTAN,1004660020,MANHATTAN,987699,205552,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.73086876105196,-73.98755558489479,"(40.73086876105196, -73.98755558489479)",11724,70,4,50,5,5
58718835,09/05/2023 02:46:12 PM,09/05/2023 03:11:21 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,11231,191 UNION STREET,UNION STREET,HICKS STREET,HENRY STREET,HICKS STREET,HENRY STREET,ADDRESS,BROOKLYN,UNION STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/05/2023 03:11:25 PM,06 BROOKLYN,3003370027,BROOKLYN,984166,188346,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68364302931577,-74.00030286766025,"(40.68364302931577, -74.00030286766025)",13514,14,2,27,48,48
58717063,09/05/2023 12:24:06 AM,09/05/2023 03:08:04 AM,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11239,516 SCHROEDERS AVENUE,SCHROEDERS AVENUE,ASHFORD STREET,ELTON STREET,ASHFORD STREET,ELTON STREET,ADDRESS,BROOKLYN,SCHROEDERS AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,09/05/2023 03:08:12 AM,05 BROOKLYN,3044520423,BROOKLYN,1019422,177846,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65475302381683,-73.87323985668276,"(40.65475302381683, -73.87323985668276)",17215,45,2,25,47,47
58713077,09/04/2023 05:38:19 PM,09/13/2023 08:58:57 AM,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,11230,AVENUE M,AVENUE M,AVENUE M,OCEAN PARKWAY,AVENUE M,OCEAN PARKWAY,INTERSECTION,,,,Closed,,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",09/13/2023 08:59:02 AM,12 BROOKLYN,,BROOKLYN,992826,164069,PHONE,Unspecified,BROOKLYN,,,,,,,,40.6170037911252,-73.96910952299787,"(40.6170037911252, -73.96910952299787)",13513,2,2,18,39,39
58720205,09/05/2023 09:44:24 PM,09/05/2023 11:04:22 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11360,23-54 CORPORAL KENNEDY STREET,CORPORAL KENNEDY STREET,23 AVENUE,26 AVENUE,23 AVENUE,26 AVENUE,ADDRESS,BAYSIDE,CORPORAL KENNEDY STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,09/05/2023 11:04:27 PM,07 QUEENS,4058637501,QUEENS,1044292,222922,MOBILE,Unspecified,QUEENS,,,,,,,,40.77834173653681,-73.78320643016525,"(40.77834173653681, -73.78320643016525)",14195,22,3,20,67,67
58716254,09/04/2023 09:27:11 PM,09/18/2023 03:30:15 PM,DSNY,Department of Sanitation,Dirty Condition,Syringes,Street,10018,104 WEST   40 STREET,WEST   40 STREET,AVENUE OF THE AMERICAS,BROADWAY,AVENUE OF THE AMERICAS,BROADWAY,ADDRESS,NEW YORK,WEST   40 STREET,,Closed,,The Department of Sanitation investigated this complaint and found no condition at the location.,09/06/2023 06:15:06 AM,05 MANHATTAN,1008150021,MANHATTAN,988275,213879,PHONE,Unspecified,MANHATTAN,,,,,,,,40.75372405621848,-73.98547232344438,"(40.75372405621848, -73.98547232344438)",12080,11,4,51,8,8
58716571,09/04/2023 08:45:49 PM,09/04/2023 09:07:17 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10027,5 WEST  123 STREET,WEST  123 STREET,MOUNT MORRIS PARK WEST,LENOX AVENUE,MOUNT MORRIS PARK WEST,LENOX AVENUE,ADDRESS,NEW YORK,WEST  123 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/04/2023 09:07:20 PM,10 MANHATTAN,1017210050,MANHATTAN,999461,232888,ONLINE,Unspecified,MANHATTAN,,,,,,,,40.805886555178425,-73.94505498651843,"(40.805886555178425, -73.94505498651843)",12424,18,4,36,18,18
58721114,09/05/2023 10:58:00 AM,09/06/2023 10:49:00 AM,DSNY,Department of Sanitation,Electronics Waste Appointment,Ewaste appointment,Sidewalk,10312,181 EMILY LANE,EMILY LANE,BEND,BEND,,,ADDRESS,STATEN ISLAND,,,Closed,,The Department of Sanitation collected the E-waste.,09/06/2023 10:49:00 AM,03 STATEN ISLAND,5057430104,STATEN ISLAND,932596,143830,PHONE,Unspecified,STATEN ISLAND,,,,,,,,40.56130548716792,-74.18590106932764,"(40.56130548716792, -74.18590106932764)",10699,15,1,9,77,77
58720968,09/05/2023 04:08:28 PM,09/05/2023 04:08:28 PM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,11226,555 OCEAN AVENUE,OCEAN AVENUE,CHURCH AVENUE,TENNIS COURT,CHURCH AVENUE,TENNIS COURT,ADDRESS,BROOKLYN,OCEAN AVENUE,,Closed,,The Department of Health and Mental Hygiene found violations on the property you reported. Follow-up inspections will be scheduled.,09/05/2023 04:08:28 PM,14 BROOKLYN,3051010017,BROOKLYN,995116,175820,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.6492552789244,-73.96084209642846,"(40.6492552789244, -73.96084209642846)",13510,60,2,11,43,43
58720086,09/06/2023 01:10:53 AM,09/06/2023 05:29:53 AM,NYPD,New York City Police Department,Illegal Parking,License Plate Obscured,Street/Sidewalk,11363,43-25 249 STREET,249 STREET,43 AVENUE,NORTHERN BOULEVARD,43 AVENUE,NORTHERN BOULEVARD,ADDRESS,LITTLE NECK,249 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/06/2023 05:29:59 AM,11 QUEENS,4081260079,QUEENS,1056490,219576,MOBILE,Unspecified,QUEENS,,,,,,,,40.769066606734384,-73.73919933554394,"(40.769066606734384, -73.73919933554394)",14505,26,3,20,69,69
58720323,09/05/2023 06:49:22 PM,09/05/2023 07:24:35 PM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11355,147-23 BEECH AVENUE,BEECH AVENUE,147 STREET,149 STREET,147 STREET,149 STREET,ADDRESS,FLUSHING,BEECH AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,09/05/2023 07:24:40 PM,07 QUEENS,4053780050,QUEENS,1035177,215581,ONLINE,Unspecified,QUEENS,,,,,,,,40.758249859899685,-73.81617346746611,"(40.758249859899685, -73.81617346746611)",14190,22,3,3,67,67
58715439,09/03/2023 10:41:47 PM,10/25/2023 12:00:00 AM,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11217,716 SACKETT STREET,SACKETT STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",10/25/2023 12:00:00 AM,06 BROOKLYN,3009520025,BROOKLYN,989528,186072,UNKNOWN,Unspecified,BROOKLYN,,,,,,,,40.67739984238101,-73.98097159669663,"(40.67739984238101, -73.98097159669663)",17619,14,2,27,50,50
58711794,09/04/2023 01:46:02 PM,09/04/2023 02:12:03 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10452,1435 UNIVERSITY AVENUE,UNIVERSITY AVENUE,MERRIAM AVENUE,BOSCOBEL PLACE,MERRIAM AVENUE,BOSCOBEL PLACE,ADDRESS,BRONX,UNIVERSITY AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,09/04/2023 02:12:08 PM,04 BRONX,2025370038,BRONX,1005174,246677,ONLINE,Unspecified,BRONX,,,,,,,,40.843721745138744,-73.92437555648263,"(40.843721745138744, -73.92437555648263)",10930,50,5,42,27,27
58712744,09/04/2023 05:17:15 PM,09/04/2023 05:19:20 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11106,35-49 29 STREET,29 STREET,35 AVENUE,36 AVENUE,35 AVENUE,36 AVENUE,ADDRESS,ASTORIA,29 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/04/2023 05:19:23 PM,01 QUEENS,,QUEENS,1003447,215486,ONLINE,Unspecified,QUEENS,,,,,,,,40.75811493760674,-73.93070652944763,"(40.75811493760674, -73.93070652944763)",16863,39,3,33,72,72
58714574,09/04/2023 04:23:31 AM,09/04/2023 04:58:50 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10462,1509 CASTLE HILL AVENUE,CASTLE HILL AVENUE,STARLING AVENUE,MANNING STREET,STARLING AVENUE,MANNING STREET,ADDRESS,BRONX,CASTLE HILL AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,09/04/2023 04:58:54 AM,09 BRONX,2039480045,BRONX,1025127,244127,ONLINE,Unspecified,BRONX,,,,,,,,40.836652925010476,-73.85227618972789,"(40.836652925010476, -73.85227618972789)",11271,58,5,31,26,26
58718961,09/05/2023 08:32:20 AM,09/05/2023 09:08:34 AM,NYPD,New York City Police Department,Bike/Roller/Skate Chronic,N/A,Street/Sidewalk,10007,CITY HALL,CITY HALL,MURRAY STREET,WARREN STREET,MURRAY STREET,WARREN STREET,UNRECOGNIZED,NEW YORK,CITY HALL,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,09/05/2023 09:08:39 AM,01 MANHATTAN,1001220001,MANHATTAN,982560,198971,PHONE,Unspecified,MANHATTAN,,,,,,,,40.71280601686256,-74.00609607488333,"(40.71280601686256, -74.00609607488333)",11728,56,4,32,1,1
58713011,09/04/2023 11:17:10 AM,09/05/2023 07:43:12 AM,DOHMH,Department of Health and Mental Hygiene,Rodent,Signs of Rodents,3+ Family Apt. Building,10035,2400 2 AVENUE,2 AVENUE,EAST 123 STREET,EAST 124 STREET,EAST  123 STREET,EAST  124 STREET,ADDRESS,NEW YORK,2 AVENUE,,Closed,,This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.,09/04/2023 11:17:10 AM,11 MANHATTAN,1017970001,MANHATTAN,1002403,231268,MOBILE,Unspecified,MANHATTAN,,,,,,,,40.80143454654757,-73.93443230896085,"(40.80143454654757, -73.93443230896085)",13093,7,4,35,16,16
58713782,09/04/2023 02:52:45 AM,09/04/2023 03:07:58 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11225,1295 UNION STREET,UNION STREET,NOSTRAND AVENUE,NEW YORK AVENUE,NOSTRAND AVENUE,NEW YORK AVENUE,ADDRESS,BROOKLYN,UNION STREET,,Closed,,The Police Department issued a summons in response to the complaint.,09/04/2023 03:08:02 AM,09 BROOKLYN,3012690020,BROOKLYN,998327,182974,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66888691001001,-73.94925565397669,"(40.66888691001001, -73.94925565397669)",13509,17,2,48,44,44
58720355,09/05/2023 04:49:43 PM,09/06/2023 12:14:42 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11433,173-54 105 AVENUE,105 AVENUE,173 STREET,177 STREET,173 STREET,177 STREET,ADDRESS,JAMAICA,105 AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,09/06/2023 12:14:49 AM,12 QUEENS,4102350331,QUEENS,1044381,195411,PHONE,Unspecified,QUEENS,,,,,,,,40.702830514249975,-73.78313100494688,"(40.702830514249975, -73.78313100494688)",24668,41,3,6,61,61
58720412,09/05/2023 12:55:00 AM,09/05/2023 01:15:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Base Door,,,,,,,CROSS ISL PKWY S S/R,150 ST,INTERSECTION,,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,09/05/2023 01:15:00 AM,Unspecified QUEENS,,QUEENS,,,UNKNOWN,Unspecified,QUEENS,,,,,,,,,,,,,,,,
